InvoiceNo,CustomerID,InvoiceDate,ProductID,ProductName,Category,UnitPrice,Quantity,Amount
INV200928,C1185,2024-09-25 14:18:48,P051,Hot Dogs,Seasonal,3.26,4,13.04
INV200928,C1185,2024-09-25 14:18:48,P006,Sugar,Pantry,1.51,2,3.02
INV200928,C1185,2024-09-25 14:18:48,P030,Bananas (Bunch),Produce,0.93,5,4.65
INV200897,C1103,2024-09-25 19:22:22,P004,Eggs (Dozen),Dairy,3.82,1,3.82
INV200897,C1103,2024-09-25 19:22:22,P050,BBQ Sauce,Seasonal,4.31,1,4.31
INV200942,C1030,2024-09-26 11:02:02,P040,Paper Towels,Household,5.35,3,16.05
INV200942,C1030,2024-09-26 11:02:02,P030,Bananas (Bunch),Produce,1.23,3,3.69
INV200613,C1206,2024-09-26 11:33:52,P051,Hot Dogs,Seasonal,4.81,2,9.62
INV200145,C1059,2024-09-26 14:09:26,P005,Coffee,Beverages,10.47,1,10.47
INV201078,C1036,2024-09-26 20:11:32,P002,Butter,Dairy,2.4,1,2.4
INV201078,C1036,2024-09-26 20:11:32,P042,Laundry Detergent,Household,9.62,1,9.62
INV201078,C1036,2024-09-26 20:11:32,P050,BBQ Sauce,Seasonal,3.65,1,3.65
INV201166,C1195,2024-09-27 03:00:59,P006,Sugar,Pantry,1.51,1,1.51
INV201166,C1195,2024-09-27 03:00:59,P005,Coffee,Beverages,9.86,4,39.44
INV200411,C1012,2024-09-27 12:04:20,P003,Jam,Pantry,3.7,2,7.4
INV201063,C1085,2024-09-27 15:34:46,P021,Soda,Beverages,2.09,1,2.09
INV201063,C1085,2024-09-27 15:34:46,P002,Butter,Dairy,2.75,1,2.75
INV200394,C1092,2024-09-28 19:04:12,P034,Salmon (lb),Seafood,7.31,3,21.93
INV200394,C1092,2024-09-28 19:04:12,P050,BBQ Sauce,Seasonal,3.43,5,17.15
INV200347,C1204,2024-09-29 03:05:30,P041,Toilet Paper,Household,6.54,3,19.62
INV200347,C1204,2024-09-29 03:05:30,P042,Laundry Detergent,Household,13.04,2,26.08
INV200247,C1202,2024-09-30 11:20:23,P004,Eggs (Dozen),Dairy,2.48,2,4.96
INV200247,C1202,2024-09-30 11:20:23,P022,Salsa,Snacks,2.69,2,5.38
INV200049,C1163,2024-09-30 15:51:56,P005,Coffee,Beverages,6.74,1,6.74
INV200459,C1022,2024-09-30 17:06:30,P010,Pasta,Pantry,1.09,3,3.27
INV200459,C1022,2024-09-30 17:06:30,P013,Garlic Bread,Bakery,2.78,1,2.78
INV200508,C1078,2024-09-30 17:53:35,P022,Salsa,Snacks,2.86,2,5.72
INV200508,C1078,2024-09-30 17:53:35,P050,BBQ Sauce,Seasonal,2.67,1,2.67
INV200508,C1078,2024-09-30 17:53:35,P010,Pasta,Pantry,2.3,1,2.3
INV200875,C1076,2024-09-30 19:45:15,P034,Salmon (lb),Seafood,11.62,2,23.24
INV200875,C1076,2024-09-30 19:45:15,P003,Jam,Pantry,3.0,2,6.0
INV200875,C1076,2024-09-30 19:45:15,P013,Garlic Bread,Bakery,3.17,2,6.34
INV200875,C1076,2024-09-30 19:45:15,P020,Chips,Snacks,2.3,2,4.6
INV200858,C1072,2024-10-01 03:30:14,P004,Eggs (Dozen),Dairy,2.58,1,2.58
INV200983,C1053,2024-10-01 10:58:59,P005,Coffee,Beverages,7.3,1,7.3
INV200983,C1053,2024-10-01 10:58:59,P053,Turkey (lb),Seasonal,2.41,1,2.41
INV200735,C1040,2024-10-01 15:27:53,P010,Pasta,Pantry,2.74,1,2.74
INV200130,C1162,2024-10-01 23:23:07,P010,Pasta,Pantry,1.28,3,3.84
INV200130,C1162,2024-10-01 23:23:07,P011,Tomato Sauce,Pantry,2.99,2,5.98
INV200130,C1162,2024-10-01 23:23:07,P040,Paper Towels,Household,6.62,3,19.86
INV200589,C1014,2024-10-02 06:34:27,P020,Chips,Snacks,3.5,2,7.0
INV200938,C1233,2024-10-02 10:20:09,P054,Cranberry Sauce,Seasonal,2.22,3,6.66
INV200938,C1233,2024-10-02 10:20:09,P022,Salsa,Snacks,4.3,3,12.9
INV200938,C1233,2024-10-02 10:20:09,P051,Hot Dogs,Seasonal,2.32,3,6.96
INV201036,C1247,2024-10-02 16:19:03,P005,Coffee,Beverages,11.81,1,11.81
INV200522,C1236,2024-10-02 18:45:21,P021,Soda,Beverages,1.45,1,1.45
INV201010,C1209,2024-10-04 03:54:51,P001,Bread,Bakery,2.95,2,5.9
INV201010,C1209,2024-10-04 03:54:51,P002,Butter,Dairy,2.02,2,4.04
INV201066,C1035,2024-10-04 04:21:05,P052,Pumpkin Spice Mix,Seasonal,3.28,3,9.84
INV201066,C1035,2024-10-04 04:21:05,P034,Salmon (lb),Seafood,7.68,3,23.04
INV201066,C1035,2024-10-04 04:21:05,P007,Creamer,Dairy,2.05,4,8.2
INV200614,C1111,2024-10-04 19:10:05,P055,Chocolate Box,Seasonal,10.3,2,20.6
INV200614,C1111,2024-10-04 19:10:05,P001,Bread,Bakery,2.96,1,2.96
INV200746,C1208,2024-10-04 19:34:54,P031,Apples (Bag),Produce,3.93,1,3.93
INV200746,C1208,2024-10-04 19:34:54,P051,Hot Dogs,Seasonal,3.89,1,3.89
INV200574,C1193,2024-10-05 07:40:39,P005,Coffee,Beverages,8.97,3,26.91
INV200574,C1193,2024-10-05 07:40:39,P007,Creamer,Dairy,2.1,4,8.4
INV200574,C1193,2024-10-05 07:40:39,P055,Chocolate Box,Seasonal,7.58,3,22.74
INV200639,C1123,2024-10-05 19:57:57,P052,Pumpkin Spice Mix,Seasonal,3.26,2,6.52
INV200754,C1032,2024-10-06 11:18:16,P005,Coffee,Beverages,5.79,1,5.79
INV200640,C1248,2024-10-06 14:49:16,P031,Apples (Bag),Produce,3.56,2,7.12
INV200640,C1248,2024-10-06 14:49:16,P006,Sugar,Pantry,1.52,1,1.52
INV200799,C1061,2024-10-06 19:28:48,P041,Toilet Paper,Household,5.83,1,5.83
INV200799,C1061,2024-10-06 19:28:48,P050,BBQ Sauce,Seasonal,2.72,1,2.72
INV201100,C1125,2024-10-06 19:55:15,P013,Garlic Bread,Bakery,2.5,1,2.5
INV200571,C1159,2024-10-07 00:18:07,P011,Tomato Sauce,Pantry,3.99,2,7.98
INV200571,C1159,2024-10-07 00:18:07,P010,Pasta,Pantry,2.48,5,12.4
INV200571,C1159,2024-10-07 00:18:07,P001,Bread,Bakery,3.13,2,6.26
INV200223,C1162,2024-10-07 00:51:30,P006,Sugar,Pantry,1.0,3,3.0
INV200223,C1162,2024-10-07 00:51:30,P002,Butter,Dairy,2.07,3,6.21
INV200223,C1162,2024-10-07 00:51:30,P001,Bread,Bakery,2.9,7,20.3
INV200223,C1162,2024-10-07 00:51:30,P041,Toilet Paper,Household,8.12,2,16.24
INV201070,C1207,2024-10-07 06:40:00,P002,Butter,Dairy,2.93,2,5.86
INV201070,C1207,2024-10-07 06:40:00,P001,Bread,Bakery,2.76,4,11.04
INV201070,C1207,2024-10-07 06:40:00,P034,Salmon (lb),Seafood,11.74,2,23.48
INV200650,C1105,2024-10-07 07:25:53,P051,Hot Dogs,Seasonal,2.73,1,2.73
INV200650,C1105,2024-10-07 07:25:53,P007,Creamer,Dairy,2.25,1,2.25
INV200468,C1014,2024-10-07 10:47:55,P053,Turkey (lb),Seasonal,2.01,1,2.01
INV200468,C1014,2024-10-07 10:47:55,P054,Cranberry Sauce,Seasonal,2.48,1,2.48
INV200196,C1119,2024-10-07 11:58:54,P052,Pumpkin Spice Mix,Seasonal,4.29,1,4.29
INV200196,C1119,2024-10-07 11:58:54,P010,Pasta,Pantry,2.32,2,4.64
INV201015,C1049,2024-10-07 12:04:02,P033,Ground Beef (lb),Meat,6.48,1,6.48
INV201015,C1049,2024-10-07 12:04:02,P021,Soda,Beverages,2.09,3,6.27
INV200957,C1096,2024-10-07 15:28:07,P054,Cranberry Sauce,Seasonal,2.9,1,2.9
INV200957,C1096,2024-10-07 15:28:07,P053,Turkey (lb),Seasonal,2.85,1,2.85
INV201021,C1041,2024-10-08 04:23:46,P055,Chocolate Box,Seasonal,14.22,1,14.22
INV201021,C1041,2024-10-08 04:23:46,P022,Salsa,Snacks,2.9,2,5.8
INV200743,C1105,2024-10-08 10:02:26,P054,Cranberry Sauce,Seasonal,2.05,3,6.15
INV200743,C1105,2024-10-08 10:02:26,P052,Pumpkin Spice Mix,Seasonal,3.82,1,3.82
INV200655,C1131,2024-10-09 01:39:24,P054,Cranberry Sauce,Seasonal,1.98,1,1.98
INV200631,C1135,2024-10-09 06:03:56,P052,Pumpkin Spice Mix,Seasonal,3.35,1,3.35
INV200631,C1135,2024-10-09 06:03:56,P012,Parmesan,Dairy,5.78,1,5.78
INV200521,C1034,2024-10-09 14:21:54,P010,Pasta,Pantry,2.44,1,2.44
INV200521,C1034,2024-10-09 14:21:54,P005,Coffee,Beverages,10.0,1,10.0
INV200521,C1034,2024-10-09 14:21:54,P021,Soda,Beverages,1.67,1,1.67
INV200531,C1038,2024-10-09 19:37:02,P012,Parmesan,Dairy,3.28,2,6.56
INV200531,C1038,2024-10-09 19:37:02,P040,Paper Towels,Household,4.28,4,17.12
INV200531,C1038,2024-10-09 19:37:02,P050,BBQ Sauce,Seasonal,2.29,4,9.16
INV200255,C1247,2024-10-10 21:56:06,P053,Turkey (lb),Seasonal,2.64,2,5.28
INV200255,C1247,2024-10-10 21:56:06,P013,Garlic Bread,Bakery,3.51,1,3.51
INV201165,C1212,2024-10-11 21:24:33,P021,Soda,Beverages,2.07,4,8.28
INV201165,C1212,2024-10-11 21:24:33,P011,Tomato Sauce,Pantry,2.27,3,6.81
INV201165,C1212,2024-10-11 21:24:33,P010,Pasta,Pantry,1.01,4,4.04
INV201165,C1212,2024-10-11 21:24:33,P002,Butter,Dairy,2.11,2,4.22
INV200563,C1012,2024-10-11 23:00:43,P040,Paper Towels,Household,4.02,3,12.06
INV200563,C1012,2024-10-11 23:00:43,P033,Ground Beef (lb),Meat,5.2,4,20.8
INV200563,C1012,2024-10-11 23:00:43,P032,Chicken Breast (lb),Meat,4.76,5,23.8
INV200339,C1187,2024-10-12 00:44:29,P051,Hot Dogs,Seasonal,2.43,1,2.43
INV200725,C1157,2024-10-12 01:22:42,P021,Soda,Beverages,1.06,5,5.3
INV200725,C1157,2024-10-12 01:22:42,P030,Bananas (Bunch),Produce,1.33,3,3.99
INV200725,C1157,2024-10-12 01:22:42,P055,Chocolate Box,Seasonal,13.75,3,41.25
INV200138,C1113,2024-10-12 04:30:36,P054,Cranberry Sauce,Seasonal,2.29,3,6.87
INV200138,C1113,2024-10-12 04:30:36,P021,Soda,Beverages,1.75,4,7.0
INV200095,C1014,2024-10-12 16:29:42,P052,Pumpkin Spice Mix,Seasonal,5.52,1,5.52
INV200192,C1218,2024-10-12 23:45:26,P013,Garlic Bread,Bakery,2.76,2,5.52
INV200192,C1218,2024-10-12 23:45:26,P004,Eggs (Dozen),Dairy,2.04,4,8.16
INV200192,C1218,2024-10-12 23:45:26,P020,Chips,Snacks,3.92,2,7.84
INV200543,C1225,2024-10-13 01:39:50,P053,Turkey (lb),Seasonal,2.75,1,2.75
INV200360,C1174,2024-10-14 15:12:04,P020,Chips,Snacks,1.93,2,3.86
INV200360,C1174,2024-10-14 15:12:04,P022,Salsa,Snacks,2.21,4,8.84
INV200360,C1174,2024-10-14 15:12:04,P013,Garlic Bread,Bakery,2.03,2,4.06
INV200274,C1061,2024-10-15 01:09:05,P012,Parmesan,Dairy,4.12,1,4.12
INV200274,C1061,2024-10-15 01:09:05,P010,Pasta,Pantry,2.34,2,4.68
INV200274,C1061,2024-10-15 01:09:05,P034,Salmon (lb),Seafood,9.09,1,9.09
INV200899,C1059,2024-10-15 05:45:26,P041,Toilet Paper,Household,4.25,2,8.5
INV200284,C1201,2024-10-15 05:55:49,P030,Bananas (Bunch),Produce,1.06,1,1.06
INV200284,C1201,2024-10-15 05:55:49,P053,Turkey (lb),Seasonal,2.31,1,2.31
INV200485,C1137,2024-10-15 12:36:38,P050,BBQ Sauce,Seasonal,3.89,7,27.23
INV200485,C1137,2024-10-15 12:36:38,P021,Soda,Beverages,1.48,4,5.92
INV200485,C1137,2024-10-15 12:36:38,P053,Turkey (lb),Seasonal,2.23,2,4.46
INV200364,C1071,2024-10-15 14:34:46,P006,Sugar,Pantry,1.41,1,1.41
INV200364,C1071,2024-10-15 14:34:46,P005,Coffee,Beverages,7.22,1,7.22
INV200285,C1112,2024-10-16 05:33:47,P013,Garlic Bread,Bakery,3.57,2,7.14
INV200285,C1112,2024-10-16 05:33:47,P010,Pasta,Pantry,2.26,1,2.26
INV200285,C1112,2024-10-16 05:33:47,P012,Parmesan,Dairy,5.12,1,5.12
INV201157,C1078,2024-10-16 23:54:55,P005,Coffee,Beverages,11.65,2,23.3
INV200243,C1089,2024-10-17 00:05:59,P054,Cranberry Sauce,Seasonal,3.43,3,10.29
INV200098,C1059,2024-10-17 05:01:33,P031,Apples (Bag),Produce,4.49,1,4.49
INV200791,C1075,2024-10-17 07:25:46,P021,Soda,Beverages,2.06,2,4.12
INV200791,C1075,2024-10-17 07:25:46,P053,Turkey (lb),Seasonal,1.77,4,7.08
INV200791,C1075,2024-10-17 07:25:46,P034,Salmon (lb),Seafood,7.61,3,22.83
INV200972,C1151,2024-10-17 10:12:19,P021,Soda,Beverages,1.38,1,1.38
INV200922,C1247,2024-10-17 16:01:40,P030,Bananas (Bunch),Produce,0.99,2,1.98
INV200922,C1247,2024-10-17 16:01:40,P012,Parmesan,Dairy,5.71,2,11.42
INV200830,C1134,2024-10-17 16:46:06,P021,Soda,Beverages,1.96,2,3.92
INV200830,C1134,2024-10-17 16:46:06,P013,Garlic Bread,Bakery,3.92,2,7.84
INV200336,C1139,2024-10-17 17:16:16,P006,Sugar,Pantry,1.2,3,3.6
INV200336,C1139,2024-10-17 17:16:16,P005,Coffee,Beverages,8.98,1,8.98
INV201065,C1059,2024-10-17 17:22:49,P004,Eggs (Dozen),Dairy,3.62,1,3.62
INV201065,C1059,2024-10-17 17:22:49,P052,Pumpkin Spice Mix,Seasonal,3.1,1,3.1
INV201065,C1059,2024-10-17 17:22:49,P042,Laundry Detergent,Household,7.2,1,7.2
INV200802,C1094,2024-10-17 20:39:46,P006,Sugar,Pantry,1.66,2,3.32
INV200802,C1094,2024-10-17 20:39:46,P053,Turkey (lb),Seasonal,1.7,3,5.1
INV200802,C1094,2024-10-17 20:39:46,P002,Butter,Dairy,2.0,3,6.0
INV200802,C1094,2024-10-17 20:39:46,P001,Bread,Bakery,2.84,2,5.68
INV200662,C1041,2024-10-17 22:49:03,P051,Hot Dogs,Seasonal,3.0,2,6.0
INV200537,C1248,2024-10-18 12:30:00,P010,Pasta,Pantry,1.52,3,4.56
INV200537,C1248,2024-10-18 12:30:00,P013,Garlic Bread,Bakery,3.37,2,6.74
INV200788,C1201,2024-10-18 20:37:22,P021,Soda,Beverages,1.02,2,2.04
INV200788,C1201,2024-10-18 20:37:22,P050,BBQ Sauce,Seasonal,3.83,2,7.66
INV200504,C1127,2024-10-19 02:56:32,P005,Coffee,Beverages,8.57,1,8.57
INV201139,C1136,2024-10-19 07:51:55,P040,Paper Towels,Household,3.67,1,3.67
INV200159,C1159,2024-10-19 13:53:34,P030,Bananas (Bunch),Produce,0.83,3,2.49
INV200159,C1159,2024-10-19 13:53:34,P004,Eggs (Dozen),Dairy,2.75,3,8.25
INV200159,C1159,2024-10-19 13:53:34,P031,Apples (Bag),Produce,3.18,3,9.54
INV200985,C1185,2024-10-20 22:17:06,P032,Chicken Breast (lb),Meat,4.7,5,23.5
INV200985,C1185,2024-10-20 22:17:06,P055,Chocolate Box,Seasonal,11.2,5,56.0
INV200985,C1185,2024-10-20 22:17:06,P003,Jam,Pantry,2.62,4,10.48
INV200384,C1068,2024-10-20 23:30:03,P022,Salsa,Snacks,2.2,1,2.2
INV200246,C1046,2024-10-22 08:23:58,P005,Coffee,Beverages,9.42,1,9.42
INV200363,C1074,2024-10-22 08:34:23,P032,Chicken Breast (lb),Meat,4.75,3,14.25
INV200363,C1074,2024-10-22 08:34:23,P001,Bread,Bakery,2.54,3,7.62
INV200363,C1074,2024-10-22 08:34:23,P020,Chips,Snacks,3.27,4,13.08
INV200010,C1184,2024-10-22 09:17:16,P003,Jam,Pantry,3.21,1,3.21
INV200420,C1034,2024-10-22 18:13:17,P030,Bananas (Bunch),Produce,1.21,1,1.21
INV201159,C1232,2024-10-23 03:54:02,P007,Creamer,Dairy,1.83,2,3.66
INV201119,C1246,2024-10-23 10:35:34,P052,Pumpkin Spice Mix,Seasonal,3.13,1,3.13
INV200027,C1153,2024-10-24 03:39:37,P030,Bananas (Bunch),Produce,1.4,2,2.8
INV200027,C1153,2024-10-24 03:39:37,P031,Apples (Bag),Produce,4.69,1,4.69
INV200533,C1212,2024-10-24 08:59:24,P041,Toilet Paper,Household,6.06,3,18.18
INV200533,C1212,2024-10-24 08:59:24,P040,Paper Towels,Household,3.06,2,6.12
INV200533,C1212,2024-10-24 08:59:24,P004,Eggs (Dozen),Dairy,3.47,6,20.82
INV200275,C1053,2024-10-24 14:30:43,P010,Pasta,Pantry,1.86,1,1.86
INV200081,C1119,2024-10-24 17:08:45,P052,Pumpkin Spice Mix,Seasonal,3.83,2,7.66
INV200081,C1119,2024-10-24 17:08:45,P053,Turkey (lb),Seasonal,1.66,1,1.66
INV200658,C1153,2024-10-24 19:57:23,P021,Soda,Beverages,2.11,1,2.11
INV200039,C1025,2024-10-24 21:35:59,P032,Chicken Breast (lb),Meat,3.71,4,14.84
INV200039,C1025,2024-10-24 21:35:59,P003,Jam,Pantry,2.87,2,5.74
INV200039,C1025,2024-10-24 21:35:59,P005,Coffee,Beverages,7.0,2,14.0
INV200039,C1025,2024-10-24 21:35:59,P052,Pumpkin Spice Mix,Seasonal,4.57,2,9.14
INV200661,C1222,2024-10-25 15:17:42,P011,Tomato Sauce,Pantry,2.82,1,2.82
INV200661,C1222,2024-10-25 15:17:42,P010,Pasta,Pantry,1.22,1,1.22
INV200977,C1062,2024-10-26 11:55:55,P051,Hot Dogs,Seasonal,3.87,3,11.61
INV200977,C1062,2024-10-26 11:55:55,P001,Bread,Bakery,3.4,2,6.8
INV200977,C1062,2024-10-26 11:55:55,P031,Apples (Bag),Produce,3.34,6,20.04
INV200112,C1183,2024-10-26 23:45:39,P007,Creamer,Dairy,1.75,1,1.75
INV200112,C1183,2024-10-26 23:45:39,P005,Coffee,Beverages,7.36,1,7.36
INV200930,C1099,2024-10-27 04:38:22,P031,Apples (Bag),Produce,3.66,3,10.98
INV201183,C1111,2024-10-27 05:55:16,P051,Hot Dogs,Seasonal,2.28,1,2.28
INV201038,C1023,2024-10-27 10:01:07,P003,Jam,Pantry,3.34,1,3.34
INV201038,C1023,2024-10-27 10:01:07,P001,Bread,Bakery,2.95,1,2.95
INV200423,C1069,2024-10-27 12:53:51,P052,Pumpkin Spice Mix,Seasonal,5.17,1,5.17
INV200423,C1069,2024-10-27 12:53:51,P050,BBQ Sauce,Seasonal,2.04,2,4.08
INV200423,C1069,2024-10-27 12:53:51,P013,Garlic Bread,Bakery,2.77,1,2.77
INV201138,C1220,2024-10-27 18:45:05,P001,Bread,Bakery,2.92,4,11.68
INV201138,C1220,2024-10-27 18:45:05,P003,Jam,Pantry,3.8,3,11.4
INV201138,C1220,2024-10-27 18:45:05,P007,Creamer,Dairy,2.44,2,4.88
INV200356,C1237,2024-10-27 19:56:27,P007,Creamer,Dairy,2.27,2,4.54
INV200356,C1237,2024-10-27 19:56:27,P011,Tomato Sauce,Pantry,2.31,1,2.31
INV200708,C1249,2024-10-27 21:40:54,P010,Pasta,Pantry,1.29,1,1.29
INV201051,C1148,2024-10-27 23:11:18,P030,Bananas (Bunch),Produce,1.07,1,1.07
INV201051,C1148,2024-10-27 23:11:18,P031,Apples (Bag),Produce,2.82,1,2.82
INV200913,C1083,2024-10-28 04:54:51,P007,Creamer,Dairy,2.7,1,2.7
INV200279,C1066,2024-10-28 20:33:09,P007,Creamer,Dairy,2.42,2,4.84
INV200279,C1066,2024-10-28 20:33:09,P011,Tomato Sauce,Pantry,2.99,1,2.99
INV200697,C1203,2024-10-29 13:35:48,P055,Chocolate Box,Seasonal,8.13,2,16.26
INV200697,C1203,2024-10-29 13:35:48,P022,Salsa,Snacks,4.42,2,8.84
INV200128,C1046,2024-10-29 18:39:54,P051,Hot Dogs,Seasonal,3.08,2,6.16
INV200128,C1046,2024-10-29 18:39:54,P053,Turkey (lb),Seasonal,1.88,2,3.76
INV200128,C1046,2024-10-29 18:39:54,P011,Tomato Sauce,Pantry,3.52,3,10.56
INV200128,C1046,2024-10-29 18:39:54,P050,BBQ Sauce,Seasonal,3.27,1,3.27
INV200168,C1151,2024-10-30 21:28:12,P030,Bananas (Bunch),Produce,0.89,1,0.89
INV200168,C1151,2024-10-30 21:28:12,P042,Laundry Detergent,Household,9.34,1,9.34
INV201054,C1135,2024-10-31 11:30:43,P020,Chips,Snacks,2.88,2,5.76
INV201054,C1135,2024-10-31 11:30:43,P031,Apples (Bag),Produce,2.69,1,2.69
INV200882,C1200,2024-10-31 15:48:58,P040,Paper Towels,Household,3.33,4,13.32
INV200882,C1200,2024-10-31 15:48:58,P004,Eggs (Dozen),Dairy,2.16,3,6.48
INV200882,C1200,2024-10-31 15:48:58,P021,Soda,Beverages,2.08,3,6.24
INV200600,C1146,2024-10-31 22:46:17,P005,Coffee,Beverages,5.07,2,10.14
INV200162,C1029,2024-10-31 23:49:58,P021,Soda,Beverages,1.84,1,1.84
INV200162,C1029,2024-10-31 23:49:58,P051,Hot Dogs,Seasonal,2.58,3,7.74
INV200616,C1239,2024-11-01 12:09:43,P041,Toilet Paper,Household,9.24,2,18.48
INV200616,C1239,2024-11-01 12:09:43,P002,Butter,Dairy,2.31,2,4.62
INV200822,C1029,2024-11-01 14:01:28,P020,Chips,Snacks,2.07,1,2.07
INV200822,C1029,2024-11-01 14:01:28,P033,Ground Beef (lb),Meat,5.3,1,5.3
INV200513,C1087,2024-11-02 00:59:04,P013,Garlic Bread,Bakery,2.64,3,7.92
INV200513,C1087,2024-11-02 00:59:04,P006,Sugar,Pantry,1.44,4,5.76
INV200513,C1087,2024-11-02 00:59:04,P033,Ground Beef (lb),Meat,5.88,3,17.64
INV200513,C1087,2024-11-02 00:59:04,P042,Laundry Detergent,Household,12.09,3,36.27
INV200443,C1013,2024-11-03 01:29:43,P020,Chips,Snacks,2.63,1,2.63
INV200259,C1067,2024-11-03 04:11:37,P054,Cranberry Sauce,Seasonal,3.12,3,9.36
INV200259,C1067,2024-11-03 04:11:37,P053,Turkey (lb),Seasonal,2.66,3,7.98
INV200923,C1151,2024-11-03 07:16:04,P030,Bananas (Bunch),Produce,0.97,3,2.91
INV200532,C1125,2024-11-03 12:54:03,P053,Turkey (lb),Seasonal,2.68,1,2.68
INV200532,C1125,2024-11-03 12:54:03,P054,Cranberry Sauce,Seasonal,2.3,1,2.3
INV200532,C1125,2024-11-03 12:54:03,P012,Parmesan,Dairy,5.45,3,16.35
INV200636,C1246,2024-11-03 13:30:00,P022,Salsa,Snacks,3.59,1,3.59
INV200636,C1246,2024-11-03 13:30:00,P055,Chocolate Box,Seasonal,8.76,2,17.52
INV200427,C1221,2024-11-03 18:46:12,P001,Bread,Bakery,2.71,2,5.42
INV201055,C1037,2024-11-04 04:56:02,P052,Pumpkin Spice Mix,Seasonal,5.33,1,5.33
INV200388,C1108,2024-11-04 16:01:25,P032,Chicken Breast (lb),Meat,3.85,1,3.85
INV201131,C1094,2024-11-05 04:43:24,P034,Salmon (lb),Seafood,10.82,3,32.46
INV201131,C1094,2024-11-05 04:43:24,P041,Toilet Paper,Household,4.88,3,14.64
INV201077,C1153,2024-11-05 17:54:45,P031,Apples (Bag),Produce,2.96,1,2.96
INV201077,C1153,2024-11-05 17:54:45,P004,Eggs (Dozen),Dairy,2.12,2,4.24
INV200964,C1050,2024-11-05 23:30:43,P052,Pumpkin Spice Mix,Seasonal,4.56,1,4.56
INV200964,C1050,2024-11-05 23:30:43,P051,Hot Dogs,Seasonal,2.49,1,2.49
INV200941,C1148,2024-11-06 00:58:15,P031,Apples (Bag),Produce,4.82,2,9.64
INV200941,C1148,2024-11-06 00:58:15,P020,Chips,Snacks,1.72,1,1.72
INV200941,C1148,2024-11-06 00:58:15,P034,Salmon (lb),Seafood,7.8,1,7.8
INV200901,C1221,2024-11-06 02:54:21,P040,Paper Towels,Household,7.81,2,15.62
INV200901,C1221,2024-11-06 02:54:21,P021,Soda,Beverages,2.06,1,2.06
INV200901,C1221,2024-11-06 02:54:21,P054,Cranberry Sauce,Seasonal,2.99,1,2.99
INV201130,C1116,2024-11-06 12:30:40,P021,Soda,Beverages,1.34,5,6.7
INV201130,C1116,2024-11-06 12:30:40,P020,Chips,Snacks,2.56,2,5.12
INV201130,C1116,2024-11-06 12:30:40,P050,BBQ Sauce,Seasonal,3.44,4,13.76
INV201130,C1116,2024-11-06 12:30:40,P002,Butter,Dairy,2.17,5,10.85
INV201041,C1229,2024-11-06 17:17:46,P053,Turkey (lb),Seasonal,2.57,3,7.71
INV201041,C1229,2024-11-06 17:17:46,P020,Chips,Snacks,3.88,5,19.4
INV201041,C1229,2024-11-06 17:17:46,P054,Cranberry Sauce,Seasonal,2.24,4,8.96
INV200414,C1146,2024-11-07 03:40:11,P002,Butter,Dairy,2.42,3,7.26
INV200414,C1146,2024-11-07 03:40:11,P032,Chicken Breast (lb),Meat,5.99,3,17.97
INV200414,C1146,2024-11-07 03:40:11,P004,Eggs (Dozen),Dairy,2.27,3,6.81
INV201143,C1123,2024-11-07 21:37:18,P012,Parmesan,Dairy,5.52,1,5.52
INV200775,C1067,2024-11-08 02:44:14,P011,Tomato Sauce,Pantry,3.03,5,15.15
INV200775,C1067,2024-11-08 02:44:14,P010,Pasta,Pantry,1.87,3,5.61
INV200396,C1000,2024-11-08 13:51:39,P050,BBQ Sauce,Seasonal,2.18,1,2.18
INV201040,C1152,2024-11-08 17:37:17,P013,Garlic Bread,Bakery,3.0,1,3.0
INV201040,C1152,2024-11-08 17:37:17,P022,Salsa,Snacks,3.73,1,3.73
INV200227,C1230,2024-11-08 20:08:06,P007,Creamer,Dairy,2.47,5,12.35
INV200227,C1230,2024-11-08 20:08:06,P005,Coffee,Beverages,11.22,2,22.44
INV200227,C1230,2024-11-08 20:08:06,P030,Bananas (Bunch),Produce,1.24,3,3.72
INV200227,C1230,2024-11-08 20:08:06,P003,Jam,Pantry,3.57,3,10.71
INV200328,C1085,2024-11-09 00:31:26,P005,Coffee,Beverages,10.46,1,10.46
INV200328,C1085,2024-11-09 00:31:26,P006,Sugar,Pantry,1.31,1,1.31
INV200103,C1153,2024-11-09 02:08:21,P012,Parmesan,Dairy,5.08,2,10.16
INV200103,C1153,2024-11-09 02:08:21,P010,Pasta,Pantry,2.34,2,4.68
INV200737,C1240,2024-11-09 09:06:19,P040,Paper Towels,Household,7.09,2,14.18
INV200737,C1240,2024-11-09 09:06:19,P002,Butter,Dairy,2.4,2,4.8
INV200737,C1240,2024-11-09 09:06:19,P030,Bananas (Bunch),Produce,1.41,2,2.82
INV200228,C1243,2024-11-10 02:55:48,P031,Apples (Bag),Produce,4.44,1,4.44
INV200228,C1243,2024-11-10 02:55:48,P010,Pasta,Pantry,1.57,1,1.57
INV200707,C1029,2024-11-10 03:16:20,P010,Pasta,Pantry,1.77,1,1.77
INV201193,C1134,2024-11-10 04:25:05,P040,Paper Towels,Household,6.96,1,6.96
INV201047,C1078,2024-11-10 06:05:26,P012,Parmesan,Dairy,4.67,1,4.67
INV201047,C1078,2024-11-10 06:05:26,P010,Pasta,Pantry,2.88,2,5.76
